CHR	POS	CMASS6608026	CMASS6607991	CMASS6389722	CMASS6169445	CMASS6169461	CMASS6169443
chr7	18059849	1	4	1	1	0	0
chr7	18059850	1	4	1	1	1	0
chr7	18059851	1	4	1	1	1	0
chr7	18059852	1	4	1	1	1	0
chr7	18059853	1	4	1	1	1	0
chr7	18059854	1	4	1	1	1	0
chr7	18059855	1	4	1	1	1	0
chr7	18059856	1	4	1	1	1	0
chr7	18059857	1	4	1	1	1	0
chr7	18059858	1	4	1	1	1	0
chr7	18059859	2	4	1	1	1	0
chr7	18059860	2	4	1	1	1	0
chr7	18059861	2	4	1	1	1	0
chr7	18059862	2	4	1	1	1	0
chr7	18059863	2	4	1	1	1	0
chr7	18059864	2	4	1	1	1	0
chr7	18059865	2	4	1	1	1	0
chr7	18059866	2	4	1	1	1	0
chr7	18059867	2	4	1	1	1	0
chr7	18059868	2	4	0	1	1	0
chr7	18059869	2	4	0	1	1	0
chr7	18059870	2	3	0	1	1	0
chr7	18059871	2	3	0	1	1	0
chr7	18059872	2	3	0	1	1	0
chr7	18059873	2	3	0	1	1	0
chr7	18059874	2	3	0	1	1	0
chr7	18059875	2	3	0	1	1	0
chr7	18059876	2	3	0	1	1	1
chr7	18059877	2	3	0	0	1	1
chr7	18059878	2	3	0	0	1	1
chr7	18059879	2	2	0	0	1	1
chr7	18059880	2	2	0	0	1	1
chr7	18059881	2	2	0	0	1	1
chr7	18059882	2	2	0	0	1	1
chr7	18059883	2	2	0	0	1	1
chr7	18059884	2	2	0	0	1	1
chr7	18059885	2	2	0	0	1	1
chr7	18059886	2	2	0	0	1	1
chr7	18059887	2	2	0	0	1	1
chr7	18059888	2	2	0	0	1	1
chr7	18059889	2	2	0	0	1	1
chr7	18059890	3	2	0	1	1	1
chr7	18059891	3	2	0	1	1	1
chr7	18059892	3	2	0	1	1	1
chr7	18059893	3	3	0	1	1	1
chr7	18059894	3	3	0	1	1	1
chr7	18059895	3	3	0	1	1	1
chr7	18059896	3	2	0	1	1	1
chr7	18059897	3	2	0	1	1	1
chr7	18059898	3	2	0	1	1	2
chr7	18059899	3	2	0	1	1	2
chr7	18059900	3	2	0	1	1	2
chr7	18059901	3	2	0	1	1	2
chr7	18059902	3	2	0	1	1	2
chr7	18059903	3	2	0	1	1	2
chr7	18059904	3	2	0	1	1	2
chr7	18059905	3	3	0	1	1	2
chr7	18059906	3	3	0	1	1	2
chr7	18059907	3	3	0	1	1	2
chr7	18059908	3	3	0	1	2	2
chr7	18059909	3	3	0	1	2	2
chr7	18059910	3	3	0	1	2	2
chr7	18059911	3	3	0	1	2	2
chr7	18059912	3	3	0	1	2	2
chr7	18059913	3	3	0	1	2	2
chr7	18059914	3	3	0	1	2	2
chr7	18059915	3	3	0	1	2	2
chr7	18059916	3	3	0	1	2	2
chr7	18059917	3	3	0	1	2	2
chr7	18059918	3	3	0	1	2	2
chr7	18059919	3	3	0	1	2	2
chr7	18059920	3	3	1	1	2	2
chr7	18059921	3	3	1	2	2	2
chr7	18059922	3	3	1	2	2	2
chr7	18059923	3	3	1	2	2	2
chr7	18059924	3	3	1	2	2	2
chr7	18059925	3	3	1	2	2	2
chr7	18059926	3	3	1	2	2	2
chr7	18059927	3	3	1	2	2	2
chr7	18059928	3	3	1	2	2	2
chr7	18059929	3	3	2	2	2	2
chr7	18059930	3	3	3	2	2	3
chr7	18059931	3	3	3	2	2	3
chr7	18059932	3	3	3	2	2	3
chr7	18059933	3	3	3	2	2	3
chr7	18059934	3	3	3	2	2	3
chr7	18059935	3	3	3	2	2	3
chr7	18059936	3	3	3	2	2	3
chr7	18059937	3	3	3	2	2	3
chr7	18059938	3	3	3	2	2	3
chr7	18059939	3	3	3	2	2	3
chr7	18059940	3	3	3	2	2	3
chr7	18059941	3	3	3	2	2	3
chr7	18059942	3	3	3	2	2	3
chr7	18059943	3	3	3	2	2	3
chr7	18059944	3	3	3	2	2	3
chr7	18059945	3	3	3	2	2	3
chr7	18059946	3	3	3	2	2	3
chr7	18059947	3	3	3	2	2	3
chr7	18059948	3	3	3	2	2	3
chr7	18059949	3	3	3	2	2	3
chr7	18059950	3	3	3	2	2	3
chr7	18059951	3	3	3	2	2	3
chr7	18059952	3	3	3	2	2	3
chr7	18059953	3	3	3	2	2	3
chr7	18059954	3	3	3	2	2	3
chr7	18059955	3	3	3	2	2	3
chr7	18059956	3	3	3	2	2	3
chr7	18059957	3	3	3	2	2	3
chr7	18059958	3	3	3	2	2	3
chr7	18059959	3	3	3	2	2	3
chr7	18059960	3	3	3	2	2	3
chr7	18059961	3	3	3	2	2	3
chr7	18059962	3	3	3	2	2	3
chr7	18059963	4	3	3	2	2	3
chr7	18059964	4	3	3	2	2	3
chr7	18059965	5	3	3	2	2	3
chr7	18059966	6	3	3	2	2	3
chr7	18059967	5	3	3	2	2	3
chr7	18059968	5	2	3	2	2	3
chr7	18059969	5	2	3	2	2	3
chr7	18059970	5	2	3	2	2	3
chr7	18059971	5	2	3	2	2	3
chr7	18059972	5	2	3	2	2	3
chr7	18059973	5	2	3	2	2	3
chr7	18059974	5	2	3	2	2	3
chr7	18059975	5	2	3	2	1	3
chr7	18059976	5	2	3	2	1	3
chr7	18059977	5	2	3	2	1	3
chr7	18059978	5	2	3	2	1	3
chr7	18059979	5	2	3	2	1	3
chr7	18059980	5	2	3	2	1	3
chr7	18059981	5	2	3	2	1	3
chr7	18059982	5	2	3	2	1	3
chr7	18059983	5	2	3	2	1	3
chr7	18059984	4	2	3	2	1	3
chr7	18059985	4	2	3	2	1	3
chr7	18059986	4	2	3	2	1	3
chr7	18059987	4	2	3	2	1	3
chr7	18059988	4	2	3	2	1	3
chr7	18059989	4	2	3	2	1	3
chr7	18059990	4	2	3	2	1	3
chr7	18059991	4	2	4	2	1	3
chr7	18059992	4	2	4	2	1	3
chr7	18059993	5	2	4	2	1	3
chr7	18059994	5	2	4	2	1	3
chr7	18059995	5	2	4	2	1	3
chr7	18059996	5	2	4	2	1	3
chr7	18059997	5	2	4	2	1	3
chr7	18059998	5	2	4	2	1	3
chr7	18059999	5	2	4	2	1	3
chr7	18060000	5	2	4	2	1	3
chr7	18060001	5	2	4	2	1	2
chr7	18060002	5	2	4	2	2	2
chr7	18060003	5	2	4	2	2	2
chr7	18060004	5	2	4	2	2	2
chr7	18060005	5	2	4	2	2	2
chr7	18060006	5	2	4	2	2	2
chr7	18060007	5	2	4	2	2	2
chr7	18060008	5	2	4	2	2	2
chr7	18060009	5	2	4	2	2	2
chr7	18060010	5	2	5	2	2	2
chr7	18060011	5	2	5	2	2	2
chr7	18060012	5	2	5	2	2	2
chr7	18060013	5	2	5	2	2	2
chr7	18060014	5	2	5	2	2	2
chr7	18060015	4	2	5	1	2	2
chr7	18060016	4	2	5	1	2	2
chr7	18060017	4	2	5	1	2	2
chr7	18060018	4	1	5	2	2	2
chr7	18060019	4	1	5	2	2	2
chr7	18060020	4	1	5	2	2	2
chr7	18060021	4	1	5	2	2	3
chr7	18060022	4	1	5	2	2	3
chr7	18060023	4	1	5	2	2	2
chr7	18060024	4	1	5	2	2	2
chr7	18060025	4	1	5	2	2	2
chr7	18060026	4	1	5	2	2	2
chr7	18060027	4	1	5	2	2	2
chr7	18060028	4	1	5	2	2	2
chr7	18060029	4	1	5	2	2	2
chr7	18060030	4	0	5	2	2	2
chr7	18060031	4	0	5	2	2	2
chr7	18060032	4	0	5	2	2	2
chr7	18060033	4	0	5	2	1	2
chr7	18060034	4	0	5	2	1	2
chr7	18060035	4	0	5	2	1	2
chr7	18060036	4	0	5	2	1	2
chr7	18060037	4	0	5	2	1	2
chr7	18060038	4	0	5	2	1	2
chr7	18060039	4	0	5	2	1	2
chr7	18060040	5	0	5	2	1	2
chr7	18060041	5	0	5	2	1	2
chr7	18060042	5	0	5	2	1	2
chr7	18060043	5	0	5	2	1	2
chr7	18060044	5	0	6	2	1	2
chr7	18060045	5	0	5	3	1	2
chr7	18060046	5	0	5	2	1	2
chr7	18060047	5	0	5	2	1	2
chr7	18060048	5	0	5	2	1	2
chr7	18060049	5	0	5	2	1	2
chr7	18060050	5	0	5	2	1	2
chr7	18060051	5	0	5	2	1	2
chr7	18060052	5	0	5	2	1	2
chr7	18060053	5	0	5	2	1	2
chr7	18060054	5	0	4	2	1	2
chr7	18060055	5	0	3	2	1	1
chr7	18060056	5	0	3	2	1	1
chr7	18060057	5	0	3	2	1	2
chr7	18060058	6	0	3	2	1	2
chr7	18060059	6	0	3	2	1	2
chr7	18060060	6	0	3	2	1	2
chr7	18060061	6	0	3	2	1	2
chr7	18060062	6	0	3	2	1	2
chr7	18060063	6	0	3	2	1	2
chr7	18060064	6	0	3	2	1	2
chr7	18060065	6	0	3	2	1	2
chr7	18060066	6	0	3	2	1	2
chr7	18060067	6	0	3	2	1	2
chr7	18060068	6	0	3	2	1	2
chr7	18060069	6	0	3	2	1	2
chr7	18060070	6	0	3	2	1	2
chr7	18060071	6	0	3	2	1	2
chr7	18060072	6	0	3	2	1	2
chr7	18060073	6	1	3	2	1	2
chr7	18060074	6	1	3	2	1	2
chr7	18060075	6	1	3	2	1	2
chr7	18060076	6	1	3	2	1	2
chr7	18060077	6	1	3	2	1	2
chr7	18060078	6	1	3	2	1	2
chr7	18060079	6	1	3	2	1	2
chr7	18060080	6	1	3	2	1	2
chr7	18060081	6	1	3	2	1	3
chr7	18060082	6	1	3	2	1	3
chr7	18060083	6	1	3	2	1	3
chr7	18060084	6	1	3	2	1	3
chr7	18060085	6	1	3	2	1	3
chr7	18060086	6	1	3	2	1	4
chr7	18060087	6	1	3	2	1	4
chr7	18060088	5	1	3	2	1	4
chr7	18060089	5	1	3	2	1	4
chr7	18060090	4	1	3	2	1	4
chr7	18060091	3	1	3	2	1	4
chr7	18060092	3	1	3	2	1	4
chr7	18060093	3	1	3	2	1	4
chr7	18060094	3	1	3	2	1	4
chr7	18060095	3	1	3	2	1	4
chr7	18060096	3	1	3	2	2	4
chr7	18060097	3	1	3	2	2	4
chr7	18060098	3	1	3	2	2	4
chr7	18060099	3	1	3	2	2	4
chr7	18060100	3	1	3	2	2	4
chr7	18060101	3	1	3	2	2	4
chr7	18060102	3	1	3	2	2	4
chr7	18060103	3	1	3	2	2	4
chr7	18060104	3	1	3	2	2	4
chr7	18060105	3	1	3	2	2	4
chr7	18060106	3	1	3	2	2	4
chr7	18060107	3	1	3	2	2	4
chr7	18060108	3	1	3	2	2	4
chr7	18060109	3	1	3	2	2	4
chr7	18060110	3	1	3	2	2	4
chr7	18060111	3	1	3	2	2	4
chr7	18060112	3	1	3	2	2	4
chr7	18060113	3	1	3	2	2	4
chr7	18060114	3	1	3	2	2	4
chr7	18060115	3	1	3	2	2	4
chr7	18060116	3	1	2	2	2	4
chr7	18060117	3	1	2	2	2	4
chr7	18060118	2	1	2	2	2	4
chr7	18060119	2	1	2	2	2	4
chr7	18060120	2	1	2	2	2	4
chr7	18060121	2	1	2	2	2	4
chr7	18060122	2	1	3	2	2	4
chr7	18060123	2	1	3	2	2	4
chr7	18060124	3	1	3	2	2	4
chr7	18060125	3	1	3	2	2	4
chr7	18060126	3	1	3	2	2	4
chr7	18060127	3	1	3	2	1	4
chr7	18060128	3	1	3	2	1	4
chr7	18060129	3	1	3	2	1	4
chr7	18060130	3	1	3	2	1	4
chr7	18060131	3	1	3	2	1	4
chr7	18060132	3	1	3	2	1	4
chr7	18060133	3	1	3	2	1	4
chr7	18060134	3	1	3	2	1	4
chr7	18060135	3	1	2	2	1	4
chr7	18060136	3	1	2	2	1	4
chr7	18060137	3	1	2	2	1	4
chr7	18060138	3	1	2	2	1	4
chr7	18060139	3	1	2	2	1	4
chr7	18060140	3	1	2	2	1	4
chr7	18060141	3	2	2	2	1	4
chr7	18060142	3	2	2	3	1	4
chr7	18060143	3	2	2	2	1	4
chr7	18060144	3	2	2	2	1	4
chr7	18060145	3	2	2	2	1	4
chr7	18060146	3	2	2	2	1	3
chr7	18060147	3	2	2	2	1	3
chr7	18060148	3	2	3	2	1	3
chr7	18060149	3	2	3	2	1	3
chr7	18060150	3	2	3	2	1	3
chr7	18060151	3	2	3	2	1	3
chr7	18060152	3	2	3	2	1	3
chr7	18060153	3	2	3	2	1	4
chr7	18060154	3	3	3	2	1	4
chr7	18060155	3	3	3	2	1	4
chr7	18060156	3	3	3	2	1	4
chr7	18060157	3	3	3	2	1	4
chr7	18060158	3	3	3	2	1	4
chr7	18060159	3	3	3	2	1	4
chr7	18060160	3	3	3	2	1	4
chr7	18060161	3	3	3	2	1	4
chr7	18060162	3	3	3	2	2	4
chr7	18060163	3	3	3	2	2	4
chr7	18060164	3	3	3	2	2	4
chr7	18060165	2	3	3	2	2	4
chr7	18060166	2	3	3	2	2	4
chr7	18060167	2	3	3	2	2	4
chr7	18060168	2	3	3	2	2	4
chr7	18060169	2	3	2	2	2	4
chr7	18060170	2	3	2	1	2	4
chr7	18060171	2	3	2	2	2	4
chr7	18060172	2	3	2	2	2	4
chr7	18060173	2	3	2	2	2	4
chr7	18060174	2	3	2	2	2	4
chr7	18060175	2	4	2	2	2	4
chr7	18060176	2	4	2	2	2	4
chr7	18060177	2	4	2	2	2	4
chr7	18060178	2	4	2	2	2	4
chr7	18060179	2	4	2	2	2	4
chr7	18060180	2	4	2	2	2	4
chr7	18060181	2	4	2	2	2	4
chr7	18060182	2	4	2	2	2	3
chr7	18060183	1	4	2	2	2	3
chr7	18060184	1	5	2	2	2	3
chr7	18060185	1	5	2	2	2	3
chr7	18060186	1	5	2	2	2	3
chr7	18060187	1	5	2	2	2	3
chr7	18060188	1	5	2	2	2	3
chr7	18060189	1	5	2	2	2	3
chr7	18060190	1	5	2	2	2	3
chr7	18060191	1	5	2	2	2	3
chr7	18060192	1	5	2	2	2	3
chr7	18060193	2	5	2	2	2	3
chr7	18060194	2	5	2	2	2	3
chr7	18060195	2	5	2	2	2	3
chr7	18060196	2	5	2	2	2	3
chr7	18060197	2	5	2	2	2	3
chr7	18060198	2	4	2	2	2	3
chr7	18060199	2	4	2	2	2	3
chr7	18060200	2	4	2	2	2	3
chr7	18060201	2	4	2	2	2	3
chr7	18060202	2	4	2	2	2	3
chr7	18060203	2	4	2	2	2	3
chr7	18060204	2	4	2	2	2	3
chr7	18060205	2	4	2	2	2	3
chr7	18060206	2	4	3	2	2	2
chr7	18060207	2	4	3	2	2	2
chr7	18060208	2	4	3	2	2	2
chr7	18060209	2	4	3	2	2	2
chr7	18060210	2	4	3	2	2	2
chr7	18060211	2	4	3	2	2	1
chr7	18060212	3	4	3	2	2	1
chr7	18060213	3	4	3	2	2	1
chr7	18060214	3	4	3	2	2	1
chr7	18060215	3	4	3	2	2	1
chr7	18060216	3	4	3	2	2	1
chr7	18060217	3	4	3	2	2	1
chr7	18060218	3	4	3	2	2	1
chr7	18060219	3	4	3	2	3	1
chr7	18060220	3	4	3	2	3	1
chr7	18060221	3	4	3	2	2	1
chr7	18060222	3	4	3	2	2	1
chr7	18060223	3	4	3	2	2	1
chr7	18060224	3	4	3	2	2	1
chr7	18060225	3	4	3	2	2	1
chr7	18060226	3	4	3	2	2	1
chr7	18060227	3	4	3	2	2	1
chr7	18060228	3	5	3	2	2	1
chr7	18060229	3	5	3	2	2	1
chr7	18060230	3	5	3	2	2	1
chr7	18060231	3	5	3	2	2	1
chr7	18060232	3	5	4	2	2	1
chr7	18060233	3	5	4	2	2	1
chr7	18060234	3	5	4	2	2	1
chr7	18060235	3	5	4	2	2	1
chr7	18060236	3	5	4	2	2	1
chr7	18060237	3	5	4	2	2	1
chr7	18060238	3	5	4	2	2	2
chr7	18060239	3	5	4	2	2	2
chr7	18060240	3	5	4	2	2	2
chr7	18060241	3	5	4	2	2	2
chr7	18060242	3	5	4	2	2	2
chr7	18060243	3	5	4	2	2	2
chr7	18060244	3	5	4	2	2	2
chr7	18060245	3	5	4	2	2	2
chr7	18060246	3	5	4	2	2	2
chr7	18060247	3	5	3	2	2	3
chr7	18060248	3	5	3	2	2	3
chr7	18060249	2	5	3	3	2	3
chr7	18060250	2	5	3	3	2	3
chr7	18060251	2	5	3	3	2	3
chr7	18060252	2	5	3	3	2	3
chr7	18060253	2	5	3	3	2	3
chr7	18060254	2	5	3	3	2	3
chr7	18060255	2	5	3	3	2	3
chr7	18060256	2	5	3	3	2	3
chr7	18060257	2	5	3	3	2	3
chr7	18060258	2	5	3	3	2	3
chr7	18060259	2	5	3	3	2	3
chr7	18060260	2	5	3	3	2	3
chr7	18060261	2	5	3	4	2	3
chr7	18060262	2	5	3	4	2	3
chr7	18060263	2	5	3	4	2	3
chr7	18060264	2	5	3	4	2	3
chr7	18060265	2	5	3	4	2	3
chr7	18060266	2	4	3	4	2	3
chr7	18060267	2	4	3	3	2	3
chr7	18060268	2	4	3	3	2	3
chr7	18060269	2	4	3	3	2	3
chr7	18060270	2	4	3	3	2	3
chr7	18060271	2	4	3	3	2	3
chr7	18060272	2	4	3	3	2	3
chr7	18060273	2	4	2	3	2	3
chr7	18060274	2	4	2	3	2	3
chr7	18060275	2	4	2	3	2	3
chr7	18060276	2	4	2	3	2	4
chr7	18060277	2	4	2	3	2	4
chr7	18060278	2	4	2	3	2	3
chr7	18060279	2	3	2	3	2	3
chr7	18060280	2	3	2	3	2	3
chr7	18060281	2	3	2	3	2	3
chr7	18060282	2	3	2	3	2	3
chr7	18060283	2	3	2	3	2	3
chr7	18060284	2	3	2	3	2	3
chr7	18060285	2	3	2	3	2	3
chr7	18060286	2	3	2	3	2	4
chr7	18060287	2	3	2	3	1	4
chr7	18060288	2	3	2	4	1	4
chr7	18060289	2	3	2	4	1	5
chr7	18060290	2	3	2	4	1	5
chr7	18060291	2	3	2	4	1	5
chr7	18060292	2	3	2	4	1	5
chr7	18060293	2	3	2	4	1	5
chr7	18060294	2	4	2	4	1	6
chr7	18060295	2	4	2	4	1	6
chr7	18060296	2	4	2	3	1	6
chr7	18060297	2	4	2	3	1	6
chr7	18060298	2	4	2	3	1	6
chr7	18060299	2	4	2	3	1	6
chr7	18060300	2	3	2	3	1	6
chr7	18060301	2	3	2	3	1	6
chr7	18060302	2	3	2	3	1	6
chr7	18060303	2	3	2	3	1	6
chr7	18060304	2	3	2	3	1	6
chr7	18060305	2	3	2	3	1	6
chr7	18060306	2	3	2	3	1	6
chr7	18060307	2	3	2	3	1	6
chr7	18060308	2	3	2	3	1	6
chr7	18060309	2	2	3	3	1	6
chr7	18060310	2	2	3	3	1	6
chr7	18060311	2	2	3	3	1	6
chr7	18060312	2	2	3	3	1	6
chr7	18060313	2	2	3	3	1	6
chr7	18060314	2	2	3	3	1	6
chr7	18060315	2	2	3	3	1	6
chr7	18060316	2	2	3	3	1	6
chr7	18060317	2	2	3	3	1	6
chr7	18060318	1	2	3	3	1	6
chr7	18060319	1	2	3	3	1	6
chr7	18060320	1	2	4	3	1	6
chr7	18060321	1	2	4	3	1	6
chr7	18060322	1	2	4	3	1	6
chr7	18060323	1	2	4	3	1	6
chr7	18060324	1	2	4	3	1	6
chr7	18060325	1	2	4	3	1	6
chr7	18060326	1	2	4	3	1	6
chr7	18060327	1	2	4	3	1	6
chr7	18060328	1	3	4	3	1	6
chr7	18060329	1	3	4	3	1	6
chr7	18060330	1	3	4	3	1	6
chr7	18060331	1	3	3	3	1	6
chr7	18060332	1	3	3	3	1	6
chr7	18060333	1	3	3	3	1	6
chr7	18060334	1	3	3	3	1	6
chr7	18060335	1	3	3	3	1	6
chr7	18060336	1	3	3	3	1	6
chr7	18060337	0	3	3	3	1	6
chr7	18060338	0	3	3	3	1	6
chr7	18060339	0	3	3	3	1	6
chr7	18060340	0	3	3	3	1	6
chr7	18060341	0	3	3	3	1	6
chr7	18060342	0	3	3	3	1	6
chr7	18060343	0	3	3	3	1	6
chr7	18060344	0	3	3	3	0	6
chr7	18060345	0	3	4	3	0	6
chr7	18060346	0	3	4	3	0	6
chr7	18060347	0	3	4	3	0	6
chr7	18060348	0	3	4	3	0	6
chr7	18060349	0	3	4	3	0	6
chr7	18060350	0	3	4	3	0	6
chr7	18060351	0	3	4	3	0	6
chr7	18060352	0	3	4	3	0	6
chr7	18060353	0	2	4	3	0	6
chr7	18060354	0	2	4	3	0	6
chr7	18060355	0	2	4	3	0	6
chr7	18060356	0	2	4	3	0	6
chr7	18060357	0	2	3	3	0	6
chr7	18060358	0	2	3	3	0	6
chr7	18060359	0	2	3	3	0	6
chr7	18060360	0	2	3	3	0	6
chr7	18060361	0	2	3	3	0	6
chr7	18060362	0	2	3	3	0	6
chr7	18060363	0	2	3	3	0	5
chr7	18060364	0	2	3	3	0	5
chr7	18060365	0	2	3	3	0	5
chr7	18060366	0	2	3	3	0	5
chr7	18060367	0	2	3	3	0	5
chr7	18060368	0	2	3	3	0	5
chr7	18060369	0	2	3	3	0	5
chr7	18060370	0	2	3	3	0	5
chr7	18060371	0	2	3	3	0	5
chr7	18060372	0	2	3	3	0	4
chr7	18060373	0	2	3	3	0	4
chr7	18060374	0	2	3	2	0	4
chr7	18060375	0	2	3	2	0	4
chr7	18060376	0	2	3	2	0	4
chr7	18060377	1	2	3	2	0	4
chr7	18060378	1	2	4	2	0	4
chr7	18060379	1	2	4	2	0	4
chr7	18060380	1	2	4	2	1	4
chr7	18060381	2	2	4	2	1	4
chr7	18060382	2	2	4	2	1	4
chr7	18060383	2	2	4	2	1	4
chr7	18060384	2	2	4	3	1	4
chr7	18060385	2	2	4	4	1	4
chr7	18060386	2	2	4	3	1	4
chr7	18060387	2	2	4	3	1	4
chr7	18060388	2	2	4	3	1	4
chr7	18060389	2	2	4	3	1	4
chr7	18060390	2	2	4	4	1	4
chr7	18060391	2	3	4	4	1	4
chr7	18060392	2	3	4	4	1	4
chr7	18060393	2	3	4	4	1	4
chr7	18060394	2	3	4	4	2	4
chr7	18060395	2	3	4	4	2	4
chr7	18060396	2	3	4	4	2	4
chr7	18060397	2	3	4	4	2	4
chr7	18060398	2	3	4	4	2	4
chr7	18060399	2	3	4	4	2	4
chr7	18060400	2	3	4	4	2	4
chr7	18060401	2	3	4	4	2	3
chr7	18060402	2	3	4	4	2	3
chr7	18060403	2	3	4	4	2	3
chr7	18060404	2	3	4	4	2	3
chr7	18060405	2	3	4	4	2	3
chr7	18060406	2	3	4	4	3	3
chr7	18060407	2	3	4	4	3	3
chr7	18060408	2	3	4	4	3	3
chr7	18060409	2	3	4	4	3	3
chr7	18060410	2	3	4	5	3	3
chr7	18060411	2	3	4	5	3	2
chr7	18060412	2	3	4	5	3	2
chr7	18060413	2	3	4	4	3	2
chr7	18060414	2	3	4	4	3	1
chr7	18060415	2	3	4	4	3	1
chr7	18060416	2	3	4	4	3	1
chr7	18060417	2	3	4	4	3	1
chr7	18060418	2	3	4	4	3	2
chr7	18060419	2	2	4	4	3	1
chr7	18060420	2	2	4	4	3	1
chr7	18060421	2	2	4	4	3	1
chr7	18060422	2	2	4	4	3	1
chr7	18060423	2	2	4	4	3	1
chr7	18060424	2	2	4	4	3	1
chr7	18060425	2	2	4	4	3	1
chr7	18060426	2	2	4	4	3	1
chr7	18060427	2	2	4	4	3	1
chr7	18060428	2	2	4	4	3	1
chr7	18060429	2	2	4	4	3	1
chr7	18060430	3	2	4	4	3	1
chr7	18060431	3	2	4	4	3	1
chr7	18060432	3	2	4	4	3	1
chr7	18060433	3	2	4	4	3	1
chr7	18060434	3	2	3	4	3	1
chr7	18060435	3	2	3	4	3	1
chr7	18060436	3	2	3	4	3	1
chr7	18060437	3	2	3	4	3	1
chr7	18060438	3	2	3	4	3	1
chr7	18060439	3	2	3	4	3	1
chr7	18060440	3	2	4	4	3	1
chr7	18060441	3	2	4	4	3	1
chr7	18060442	3	2	5	4	3	1
chr7	18060443	3	2	5	4	3	1
chr7	18060444	3	2	5	5	3	1
chr7	18060445	3	2	4	5	3	1
chr7	18060446	3	2	4	5	3	1
chr7	18060447	3	2	4	5	3	1
chr7	18060448	3	2	5	5	3	1
chr7	18060449	3	2	5	5	3	1
chr7	18060450	3	2	5	5	3	1
chr7	18060451	3	2	5	5	3	1
chr7	18060452	3	2	5	5	3	1
chr7	18060453	3	1	5	5	3	1
chr7	18060454	3	1	5	5	3	1
chr7	18060455	3	1	5	5	4	1
chr7	18060456	3	1	5	5	4	1
chr7	18060457	3	1	5	5	4	1
chr7	18060458	3	1	5	5	4	1
chr7	18060459	3	1	5	5	4	1
chr7	18060460	3	1	5	5	4	1
chr7	18060461	3	1	5	5	4	1
chr7	18060462	3	1	5	5	4	1
chr7	18060463	3	1	5	5	4	1
chr7	18060464	3	1	5	5	4	1
chr7	18060465	3	1	5	5	4	1
chr7	18060466	3	1	5	5	4	1
chr7	18060467	3	1	5	5	4	1
chr7	18060468	3	1	5	5	4	1
chr7	18060469	3	2	5	5	4	1
chr7	18060470	3	2	4	5	5	1
chr7	18060471	4	2	4	5	5	1
chr7	18060472	4	2	4	5	5	1
chr7	18060473	4	2	4	5	5	1
chr7	18060474	4	2	4	5	5	1
chr7	18060475	4	2	4	5	5	2
chr7	18060476	4	2	4	5	5	2
chr7	18060477	4	2	4	5	5	2
chr7	18060478	4	2	4	5	5	2
chr7	18060479	4	2	4	5	5	2
chr7	18060480	4	2	4	5	5	2
chr7	18060481	4	2	4	5	5	2
chr7	18060482	4	2	4	5	5	2
chr7	18060483	4	2	4	5	5	2
chr7	18060484	4	2	4	5	5	2
chr7	18060485	4	2	4	5	5	2
chr7	18060486	4	2	4	5	5	3
chr7	18060487	4	2	4	5	5	3
chr7	18060488	4	2	4	5	5	3
chr7	18060489	4	2	4	5	5	4
chr7	18060490	4	2	4	5	5	4
chr7	18060491	4	2	4	5	5	4
chr7	18060492	4	2	4	5	5	4
chr7	18060493	4	3	4	5	6	4
chr7	18060494	4	3	4	5	6	4
chr7	18060495	4	3	4	5	6	4
chr7	18060496	4	3	4	5	6	4
chr7	18060497	4	3	4	5	6	4
chr7	18060498	4	3	4	5	6	4
chr7	18060499	4	3	4	5	6	4
chr7	18060500	4	3	4	5	6	4
chr7	18060501	4	4	4	5	6	4
chr7	18060502	3	4	4	5	6	4
chr7	18060503	3	4	3	5	6	4
chr7	18060504	3	4	3	5	6	4
chr7	18060505	3	4	3	6	6	4
chr7	18060506	2	4	3	6	6	4
chr7	18060507	2	4	3	6	6	4
chr7	18060508	2	4	3	6	6	4
chr7	18060509	2	4	3	5	6	4
chr7	18060510	2	4	3	4	6	5
chr7	18060511	2	4	3	4	6	5
chr7	18060512	2	4	3	4	6	5
chr7	18060513	2	4	3	4	6	5
chr7	18060514	2	4	3	4	6	5
chr7	18060515	2	4	4	4	6	5
chr7	18060516	2	3	4	5	6	5
chr7	18060517	2	3	4	5	6	5
chr7	18060518	2	3	4	5	6	5
chr7	18060519	2	3	4	5	5	5
chr7	18060520	2	3	4	5	5	5
chr7	18060521	2	3	4	5	5	5
chr7	18060522	2	3	4	5	5	5
chr7	18060523	2	3	4	5	5	5
chr7	18060524	2	3	4	5	5	5
chr7	18060525	2	3	4	5	5	5
chr7	18060526	2	3	4	5	5	5
chr7	18060527	2	3	4	5	5	5
chr7	18060528	2	3	4	5	5	5
chr7	18060529	2	3	4	5	5	5
chr7	18060530	2	3	4	5	5	5
chr7	18060531	2	3	4	5	4	5
chr7	18060532	2	3	4	5	4	5
chr7	18060533	2	3	4	5	4	5
chr7	18060534	2	3	4	5	4	5
chr7	18060535	2	3	4	4	4	5
chr7	18060536	2	3	4	4	4	5
chr7	18060537	2	4	4	4	4	5
chr7	18060538	2	4	4	4	4	5
chr7	18060539	2	4	4	4	4	5
chr7	18060540	2	4	4	4	4	5
chr7	18060541	2	4	4	4	4	5
chr7	18060542	2	5	4	4	4	5
chr7	18060543	2	5	4	4	4	4
chr7	18060544	2	5	4	4	4	4
chr7	18060545	2	5	4	4	4	4
